barcode,name,initial_price,price
6936193700073,"LOLA TANPUN",10000,15000
4005900369017,"NEVEA LOSION ",63600,68000
4005808588794,"NEVEA LOSION ",63600,68000
4005808588763,"NEVEA LOSION ",63600,68000
4005900843258,"NEVEA LOSION ",63600,68000
4005900495341,"NEVEA LOSION ",63600,68000
4005900619280,"NEVEA LOSION ",63600,68000
4005808926015,"NEVEA PENA",50000,55000
4005900369130,"NEVEYA PENA ",37333,42000
4005808588879,"NEVEYA GEL ",50000,55000
6928001835688,"BODIY SKRYB",23000,28000
689304051026,"ANASTASIYA QOSH",9000,14000
6970100677096,"PUCHKAVOY KIPRIK KLEY",14000,22000
6297000592916,"SURMA USA",20000,28000
4710945580616,"FLUR PADVODKA PUSS",25000,28000
689304051064,"ANASTASIYA QOSH",9000,14000
6689304051064,"ANASTASIYA QOSH",9000,14000
6976226310671,"M TANALKA",10000,15000
8720633012530,"KLER RUS",30000,38000
8717644165768,"KLER RUS",30000,38000
8720633012561,"KLER RUS",30000,38000
4605922005858,"KLER RUS",30000,38000
8714100890646,"KLER RUS",30000,38000
8717644144466,"KLER RUS",30000,38000
6973224081060,"VIGIR NABOR",150000,200000
6973224080735,"VIGIR ",110000,150000
6973224083408,"VIGIR ",135000,170000
6973224086157,"VIGIR ",110000,150000
4005900217936,"NEVEA SOVUN",12000,16000
6973224083361,"VIGIR ",180000,250000
6930236310847,"INTIM STIK",30000,50000
6930236310861,"INTIM GEL",35000,60000
6930236310830,"INTIM OQARTIRUVCHI",30000,45000
6975178081639,"MASSAJNI MASLA",45000,70000
6973828047172,"MASAJNI MASLA 18+",35000,60000
4665297940963,"forset clean ",24500,35000
8697713838864,"Asperox ",35000,45000
8697713838857,"Asperox ",35000,45000
8697713838871,"Asperox ",35000,45000
4650056496157,"DEZADRANT dilya nog",27500,40000
4650056491046,"DEZADRANT dilya obshi",27000,35000
4823015938528,"zelyoni apteka",34840,45000
4823015938535,"zelyoni apteka",34840,45000
4823015919572,"REPERNI MASLA ",28000,38000
4823015929854,"BALZAM MASKA DAMASHNINI DOKTOR",40560,54000
4823015929885,"BALZAM MASKA DAMASHNINI DOKTOR",40560,54000
4607069270908,"KILIVRIN MAZ RUS",28000,40000
6928119805528,"TUZ KALAGEN VAKRUG GLAZ",15000,45000
6928119805474,"TUZ KALAGEN VAKRUG GLAZ",15000,45000
8859362514999,"LAZER SOVUN",33000,45000
8859362515057,"LAZER SOVUN",33000,45000
6221212939818,"TIRNOQ XNA",14000,18000
6905624060093,KANSILER,12000,18000
6970779607233,"PADVOTKA +TATUVAJ",12000,18000
6291069763041,"MISWAK GOLD",17000,25000
6291069763065,"MISWAK KOMIR",17000,25000
4260704013058,"LAM OTBILIVITEL",37200,48000
4260704013089,"LAM OTBILIVITEL",37200,48000
4260704010668,"LAM KANDIDSANER",27500,38000
4260704012051,"LAM KANDIDSANER",27500,38000
8886467020094,"DAVE KREM",15800,24000
233537923,"DR RASHEL ALOE VERA PILING",22200,35000
10130931072,"DR RASHEL VINAMIN C SVRITKA",26400,35000
6971764150734,"DR RASHEL VATER -INFUSD SERUM ",29400,40000
4780080520792,"ruber SALFETKA BIO",8000,12000
8681554633108,"FERI UKSUS",40000,50000
8004395111817,"MARVIS ",135000,165000
6294015121919,"KASMO DETISKI MASLA",32000,55000
4603789550245,"MANIFES TUSH",45000,50000
4620000434184,"UTONK  ATNI RIJAFSHINA",42000,50000
4780141980015,"ENRICH XNA",42000,55000
4780141980022,"ENRICH XNA",42000,55000
9000101415780,"PERSIL 1.95",90000,100000
4780034411800,"DEPLYATSA TALK MENTOL",11000,16000
8955155832100,TIRNOQ,12000,16000
6975216120498,"KIPRIK 3D",30000,40000
4813406011947,"FERAMON GELDUSH",66000,72000
6933495812060,"TEN KITOB MINI",19000,28000
6933495821529,"TEN KITOB MINI",22000,30000
4605922037743,"CHISTA LINYA SHAMPUN  1000 KG",46000,55000
4605922037750,"CHISTA LINYA SHAMPUN  1000 KG",46000,55000
4260704011887,"LAM GEL",40128,55000
4260704011863,"LAM GEL",40128,55000
4260704010446,"D.R AKTIV",21120,28000
4630097263345,"UNVERSAL CLEANER",24000,36000
4630097260894,"OCHISTETIL DISK",26000,38000
4780140570064,"BLACK RUBBER",28000,38000
4780140570323,ANTIJIR,23000,32000
4780140571993,"UNVERSAL VOSITA 5KG",50000,65000
8690511171379,"ABS 3L GEL",78000,90000
4780105910171,"MONISTER BURCHATKA 5L",155000,180000
4780105910034,"BURICHATKA 1L",35000,45000
4780105910072,"MONESTER RIJAVCHENA",28000,35000
4780105910065,"MONESTER 3/1",23000,28000
4780105910096,"MONESTR KAZAN",29000,33000
4780062750063,"SHUGARIN ALOY",11500,18000
6971072790134,"DOLL SHAYBA",35000,45000
6957838710752,"RAPM LECHEBNI SHANPUN",36000,55000
6290362710165,"SUENO LUZ",281600,350000
8011003872077,"VERSACE EROS",840000,1100000
3296658478743,"SANTAL 33 ",105000,165000
8809410036607,"CC VIOLET KAREA",78000,90000
4015600810849,"JELET GEL",30000,48000
7702018978120,"JELET GEL",30000,48000
46234674,"REXONA KLINIKA",53000,65000
6291108329436,"INTENSE NOER",125000,175000
8809410033354,"DEOPROCE TONER",53000,65000
8809240760369,"DEOPROCE TONER",53000,65000
8809410032265,"DEOPROCE TONER",53000,65000
8801046392812,"2080 KLINIK",35000,45000
8801046371008,"2080 KLINIK",35000,45000
8809311919962,"ANOR TANALKA",80000,95000
8809173342649,"ANJO SPF",30000,48000
8809173349372,"ANJO PUDRA",38000,45000
12345678,"YESNOW GIDRAFILNI MASLA",45000,65000
1555555555,"ZUMBA FEN",60000,100000
1,"ROZIVIY JENJEN",20000,30000
8008970055909,"WASH GO SHANPUN",25000,35000
8008970055893,"WASH GO SHANPUN",25000,35000
8008970057743,"WASH GO SHANPUN",25000,35000
8008970055916,"WASH GO SHANPUN",25000,35000
8008970055930,"WASH GO SHANPUN",25000,35000
8008970055794,"WASH GO SHANPUN",25000,35000
8008970055862,"WASH GO SHANPUN",25000,35000
8008970056043,"VIDAL GEL DUSH",27000,35000
011111016347,"DAV AMERKA",14200,18000
011111033580,"DAV AMERKA",14200,18000
011111012080,"DAV AMERKA",14200,18000
011111407848,"DAV AMERKA",14200,18000
011111005945,"DAV AMERKA",14200,18000
8801038593067,"DARKO 3 LENTA",12500,18000
6957404900150,"BUBLE BUBLE TABLETKA",8000,15000
4780034411336," DEPLYATOTOR DO SPREY",12000,18000
8809541280115,JIGOTT,20000,25000
4640028629997,"TURBO CHOY",30000,38000
5060315054773,"BEAR BODY",28000,40000
4610029282477,FERAMON,25000,35000
4610029282484,FERAMON,25000,35000
4680117406108,FERAMON,25000,35000
8809581452558,"MISHA PUDRA KAREA",85000,100000
8700216451581,"FEBREZE ASTIVJITEL",33000,40000
8700216185875,"FEBREZE ASTIVJITEL",33000,40000
8700216185660,"FEBREZE ASTIVJITEL",33000,40000
6973341940844,"JIET GRANULA",43000,60000
6295253098629,"BUSHRA SPREY",21000,30000
4605319013312,"BALTUSHKA LASION",13000,35000
5011417565452,"AYIR WIK",33000,50000
5011417563748,"AYIR WIK",33000,50000
4650067528076,"GRASS MILA KENKA",27000,35000
4650067528069,"GRASS MILA KENKA",27000,35000
4630037514254,"GRASS PENKA GEL",29000,35000
.4780140570323,"GRASS AZLIT RAKVINA",23000,30000
4670113608514,"GRASS ANTIRIJAFSHINA",43000,50000
6985887930289,"KIPRIK QAYCHI SELEKON",9000,18000
6926641023335,"KIPRIK QAYCHI",6500,12000
4811329047487,"TINT PAMADA",10000,15000
4811329047494,"TINT PAMADA",10000,15000
6973142020035,"GEL FIKSATOR",14000,30000
12357777,"KIPRIK KLEY",12000,23000
12222222,"KIPRIK KLEY",12000,23000
4670113602482,"DOSS GEL",23000,28000
4670113602499,"DOSS GEL",23000,30000
6924372620038,"USSHAS GEL",9000,14000
12244446,CHKA,45000,55000
8809412082992,"KOPPUM 32 SHTUK",100000,110000
4820197008896,"RIYABINA KRASKA",15400,18000
4820197008933,"RIYABINA KRASKA",15400,18000
4820197008995,"RIYABINA KRASKA",15400,18000
4820197009251,"RIYABINA KRASKA",15400,18000
4820197009275,"RIYABINA KRASKA",15400,18000
4820197009268,"RIYABINA KRAKA",15400,18000
4820197009237,"RIYABINA KRAKA",15400,18000
4640030847815,"KRASNAYA LINIYA J/M",19690,25000
4607014953870,"KRASNAYA LINIYA",19690,25000
4640030842025,"ASOBAYA SERIYA GEL DUSH",16600,28000
4650212702771,"ASOBAYA SERIYA GEL DUSH",15000,28000
4650212703143,"FRUTS GEL DUSH",46250,55000
4640030849932,"ASOBAYA SERIYA",20000,35000
4640030849956,"ASOBAYA SERIYA",20000,35000
4605632246831,"PANTENOL 5",42000,50000
8857101115902,"SHEVING GUM",65000,95000
8857101150637,GRANULA,20000,35000
4607953910088,"KANPILIMENT SKRAB",37000,45000
4607953910095,"KANPILIMENT SKRUB",37000,45000
4607953910101,"KANPILIMENT SKRUB",37000,45000
4690302799786,"VASMOY ELEMENT SHARIK",23000,30000
4620010797422,"KANPILIMENT SHANPUN",37000,50000
614514470510,"TOMCHI ASTIVIJETEL",120000,135000
4603784469313,"LIKATO IDIMNI PURA",65000,75000
8809324207315,"PRINSESA TUSH",27000,35000
6974669180455,"LAB PAMADA",23000,30000
8021515000035,"RIKA VOSK",85000,110000
8021515000011,"RIKA VOSK",85000,110000
8809347960303,"KALAGEN PUDRA",63000,70000
4780018911265,"KAFOLAT KANDIDSANER",35000,40000
4780018911258,"KAFOLAT KANDIDSANER",35000,40000
4780018911234,"KAFOLAT KANDIDSANER",35000,40000
4780018911241,"KAFOLAT KANDIDSANER",35000,40000
6971764156620,"SIVRITKA STIK",23600,30000
4607014953498,"ASOBAYA SERIYA",12500,20000
4607014953481,"TONIK ASOBAYA SERIYA",12500,20000
9000101582093,"PERSIL 10KG",221000,240000
9000101829938,"PERSIL GEL2.145",107000,118000
9000100956277,"BREF SHARIK 3TALIK",35243,42000
9000100753494,"BERK SHARIK 3",35243,42000
4015100803563,"SHAUMA SHANPUN",28532,35000
9000101819670,"PERVOL ",45147,52000
9000101819649,PERVOL,46147,52000
9000101582277,"PERSIL 2.145",107106,118000
9000101582062,"PERSIL 10KG",221000,240000
8809758324510,"OLE ANTIVAZFASNOY KREM",99000,115000
8809651744767,"TONER OLE",131000,145000
8809722156116,"MARIRUYISHIY 50SPF 01TON",91000,105000
8809722155553,"MARIRUYISHIY 50SPF 2TON",91000,105000
8809310878567,"MASKA KAREYA",10000,15000
8809310878550,"MASKA KAREYA",10000,15000
8809310878543,"MASKA KAREYA",10000,15000
8809485032085,"ENZIMNI PUDRA",102000,115000
8809651745160,"ANTIVAZVRASNOY OLE",99000,115000
8809722156611,"VAKRUG GLAZ",59000,75000
8809722156796,"MITSILARNI VADA",99000,120000
8800304050037,"PENKA OLE",82000,100000
8809758324145,"TONER OLE",73000,90000
6938583403779,"GARNET 2 TALIK",9000,14000
6970183710116,"emeli rush",9500,14000
9000101408171,"persil 40sitirok",120000,135000
4005900008954,"NEVEA QOL KREM",17000,25000
8714100708408,"BARXATNIK RUK 200G",24000,35000
42467571,"NEVEA KREM KARE 100G",42000,48000
40066738,"NEVEA KARE 100G",45000,53000
4006000004273,"NEVEA SKURUB DLYA TELA 150ML",42000,55000
8720633012059,"BAXATNIK RUK N TELA",40000,60000
4605922032229,"BARXATNIK DLYA TELA 300G",35000,55000
840417911250,"SEKRET SPREY",30000,40000
840417911267,"SEKRET SPREY",30000,40000
5060925266061,"BEAR BODY",30000,45000
5060925266085,"BEAR BODY",30000,45000
5060925266009,"BEAR BODY",30000,45000
5060925266092,"BEAR BODY",30000,45000
5060925266078,"BEAR BODY",30000,45000
5060315055916,"BEAR BODY",30000,45000
5060315055954,"BEAR BODY",30000,45000
6930446853806,"SENSE SPREY",18000,30000
6977797140483,"OLKIN DLYA DUSH",28000,35000
6975050257862,"YARA DLYA DUSH",35000,45000
8711700858304,"KLEAR SHANPUN RUSIA",30000,35000
4605922005650,"KLEAR RUSSIA",30000,40000
5901761904413,"BIG VALUME TUSH",37000,45000
8809173343837,"KALGEN TANALKA",14000,35000
6295199791004,"SAXEB SPREY",21000,35000
6295199791011,"RIQQA SPREY",21000,35000
6295199790991,"SAXEB OQ SPREY",21000,35000
6291108737668,"ASHXAB SPREY",21000,35000
4657807230749,"Q MEN SHANPUN",50000,68000
4657807230725,"Q MEN SHANPUN",50000,68000
4657807230763,"Q MEN SHANPUN",50000,68000
4657807230701,"Q MEN SHANPUN",50000,68000
8690536904402,"BINGO 3L",95000,110000
4780087512387,"YETISH TURKIYA 1.200",41000,50000
4780028220760,"BALZAM 1KG",19450,25000
725272730706,"TIRNOQ XNA",14000,18000
6978336563107,"OSMA SOVUN",17000,25000
6267945800919,"ERON KREM VASEEM",9000,20000
6267945800858,"KREM ERON VASEM",9000,20000
6267945800681,"ERON KREM VASEEM",9000,6267945800681
6267945800698,"ERON KREM VASEEM",9000,20000
4690302619763,"FEBERLIK TUSH",20000,30000
3145891522990,"SHANEL TUSH MADE IN FRANSE",14000,65000
3145891989489,"SHANEL TUSH MADE IN FRANSE",14000,65000
6972038410318,"XXL TUSH",14000,42000
6977770880580,"PARFUMERNI PARASHOK XITOY",60000,80000
6978072404276,"PRAPOLIS SAP",12000,20000
6976226317151,"SOCH UCHUN KRASKA STIK",18000,25000
8905823004100,"FOREVER QOSH GEL",85000,100000
4603757312776,"SOCH UCHUN TERMA ZASHITA 17/1",48000,60000
4607953917131,"SOCH UCHUN TERMA ZASHITA ",48000,60000
4630049641979,"SOCH UCHUN TERMA ZASHITA ",52000,65000
6967541802026,"KIS NABOR",27000,38000
4780120511537,"BALZAM ",20000,35000
4780120511544,"BALZAM ",20000,35000
6977545960059,"FANAR KOTTA",75000,110000
6973224083699,"VIGR 369",86000,120000
4780142550057,"BIBI GEL ",12000,13000
6973224083538,"VIGR 353",43000,90000
6973224081022,"VIGR 102",155000,200000
6973224083620,"VIGR 362",150000,220000
42164128,"NEVEA KOTTA 150G",24000,35000
4780141191053,"BRIO  EKLER FOR MEN",25650,40000
4780023326375,"EKLER ERSOLEN 1L",27000,35000
4780141190810,"BRIO  EKLER FOR MEN",25650,35000
4780028221262,"DOKTOR QOL KREM 100ML ",5000,8000
6971764156040,"DOKTOR RASHEL KREM",29100,44000
6973224083293,V-329,108000,160000
6977699322406,"S.S FIKCATOR",11000,35000
6977699322352,"S.S B.B TANALKA",23500,65000
6977699322321,"S.S MAKIYAJ SPREY",21000,45000
8901248341004,"BORO +PANTENOL",8000,23000
6977699322369,"S.S PUDRA",24000,95000
5903416039709,"EVELINE PENKA UNIVALKA",29000,45000
5907582902416,"BIBI DREAM",18100,30000
5907582908234,"BIBI DREM DETISKI KREM",18100,30000
6977699322376,"S.S KREM ",30000,65000
6942349710155,"BODIY SKRUB",22700,30000
6942349710087,"BODIY SKRUB",22700,30000
6942349710124,"BODIY SKRUB",22700,30000
4780021892650,"RAYYAN DETISKI YOG",18000,28000
6976045070114,"DRASWE PUDRA",28000,35000
6976045073603,"DRASWE PUDRA",28000,35000
4780153170060,"EL KLIN",55000,65000
8809809801007,"KAREYA PILING",25000,35000
8809809800994,"KAREYA PILING",25000,35000
4987176088352,"XELDR 1KG",9500,110000
3508441001114,"krid aventus",295000,360000
8411061853207,2120arginal,1100000,1800000
8011003803132,"versache arginal",700000,1200000
6085010044712,klub,280000,500000
3145891073706,"SHANEL BLE",2484000,3100000
3348901428545,SAUVAGE,2100000,3000000
8411061081563,"BLU SEDEKSHIN",260000,500000
4610320190013,BRANDFREE,55000,80000
5059018383747,"AVON KREM",50000,60000
5059018383754,"AVON KREM",50000,60000
6291107456355,AMERAT,130000,160000
6290362710196,"SUENO LUZ",305000,390000
4780048480144,"6+1+1 SEVRUM",105000,135000
8809447256221,"D.R 3 4 5",165000,180000
8714100817193,"BARXATNIY RUCHKA QOL KREM",28000,38000
5060033822685,"DAZMOL SUV",45000,65000
5060033822708,"DAZMOL SUV",45000,65000
4650067524948,"GRAS POLA",23000,35000
4670113612917,"GRAS POLA",23000,33000
6976438180598,"MASAJNI  INBIR",53000,70000
6976438180611,"OYOQ KKEEM",43000,65000
5060315039794,"LADU SEX LASION",35000,68000
4823015929816,"DAMASHNI DOKTOR",57408,80000
4823015929830,"DAMASHMI DOKTOR",57408,80000
6291107014982,"FEMMES SEKRET",30000,50000
4813406011992,"INZIM PUDRA PINK PASION",30000,80000
4823015940378,"DAMASHNI DOKTOR REPERNI MASLA",28000,38000
6931978172632,"MASAJNI MASLA ",35000,55000
6931978172601,"MASAJNI MASLA",35000,55000
8809136712182,"KAREYA SPF 36++",25000,50000
6976468741134,"QOL KREM XTOY",3500,8000
6942349737367,"BIO AQUVA VITAMIN S",15000,25000
6942349733376,"BIO AQUVA  RETINOL+",15000,25000
5430001881721,"SOFT VIBRA",90000,125000
4603726765671,"KRYA KRYA TALK",18000,28000
8809700320812,"RETINOL +",40000,60000
6979322041456,"EMELI 30++ C800",16000,25000
4605319017846,"FLORESAN BESSULFATNIK",25000,40000
4605319017716,"FLORESAN BESSULFATNIK",25000,40000
5059018540461,"CHERISH AVON ",100000,110000
6972148251603,"yara talk",23000,45000
8697926023774,"red one hair",50000,65000
8901030005176,"Pears sovun",10000,20000
4607953918404,"kanpiliment skrub",37000,45000
4607953918350,"kanpiliment skrub",37000,45000
6290171070313,"TIAREMA DUBAY",170000,230000
6290171075288,"AFNAN JENISKI",75000,220000
6290171002338,"AFNAN MURSKOYI",75000,220000
4600104039119,"BIO PRELEST",20000,25000
8901088047043,"KAKOS YOGI 100ML",10500,18000
8901088000345,"KAKOS MASLA 200ML",18700,25000
4601313023357,"TOLK PXARM",9200,18000
4601313014966,"TOLK PXARM",9200,18000
4601313014973,"TOLK PXARM",9200,18000
6290362344513,"MOSUF ",100000,140000
6290362344520,"MOSUF ",100000,140000
4600104020339,"BIO MUC RUSSIYA",24000,35000
6973224083057,"VIGR 305",145000,180000
6973224083231,"323 VIGR",145000,180000
4690302784492,"EXPERT FEBERLIK",45000,60000
8697702801527,"RAXSANA 40W",105000,130000
8697702801398,"RAXSANA M4",105000,130000
5907582907954,"POSLE BRIVA",23000,32000
5907609344243,"POSLE BRITVA",23000,32000
5000174999839,"SECRET REXSONA",35000,42000
6928001835640,"SKRUB ",20000,28000
4780039890167,"AFTO WIK",10000,18000
4780039890174,"SHINE GAR WASH",15000,22000
6292014108047,"CHOCOLATE MUSHK",30000,50000
9109386997230,"CHOKO MUSHK 100ML",50000,100000
9109386997360,"ZAM ZAM 100ML",75000,100000
6920832600572,"ZELYONI CHAY DOG KREM",15000,25000
4780016781556,"VAZILINIVIY KK DLYA RUK",3500,10000
4780016781549,"NEJNI EFEKT DLYA RUK",3500,10000
4780016780924,"KOZE KREM ",1300,2000
4780016780153,"KK KREM ",3500,8000
5907609378996,"EVELENE KREM +",28000,35000
5907609332493,"EVELENE KREM KOZE MALAKO",26000,32000
5907609329448,"EXTRA SOFT EVELENE",26000,32000
5901761933154,"EVELENE X-TREME MEN",30000,35000
4780028221101,"DOKTOR BALZAM",9400,18000
8021515001582,"RIKA VOSK",85000,110000
4780153880204,"LUVRA JIDKI MILO",9000,13000
6971764155012,"DOKTOR RASHEL PENKA",29000,35000
8696814071712,"GABRNI PUDRA 1",20000,25000
4603014022226,"SPLAT BIO KALSIY",20000,24000
4603014017314,"SPLAT ULTRA KANPLEKS",20000,24000
8693495052122,"Palmaif sovun sitrus",10500,12000
6281001342038,"palmalif zaytun 170g",10500,12000
6281001342069,"palmalif qulpinoy 170g",10500,12000
6281001342021,"palmaif roza 170g",10500,12000
6281001342014,"palmalif ramashka 170g",10500,12000
7501056371159,"DAV SOVUN",12000,14000
7501056371821,"DAV SOVUN ",12000,14000
7506306230507,"DAV SOVUN",12000,14000
7501056349288,"DAV SOVUN",12000,14000
067238891190,"DAV SOVUN",12000,14000
0884510762920,"DAV AMERIKA MANGO",14000,18000
7901714263855,"DAV AMERIKA ANTIBAKTERYALNIY",14000,18000
6956135901702,"KOBRA SOVUN",8000,14000
6924820884630,"MAYCHER PODVODKA",,15000
6971072790127,"DEPILYATOR SHAM",17000,25000
6977247880112,"BB PUDRA 8011",15000,18000
6977247880082,"BB PUDRA 8008",15000,18000
4600999060960,"AURA GEL DUSH",25000,35000
4650056492647,"DEONICA FOR MEN",20000,30000
4602984002795,"CHISTIN CHISTOL",9912,14000
4602984002788,"CHISTIN CHISTOL",9912,14000
4780023327662,"ECLAIR BARG KAZAN",17000,24000
4780023327679,"ECLAIR BARG KUXNI",17000,24000
8904023013639,TRICHUP,31000,35000
6973926562614,"ZUMBA 26/10",350000,600000
6921888203588,MAKP-33,420000,800000
3770006409844,"GANIMET TILYA",2280000,2640000
6271346267080,"FERAMON VAZELIN",16000,30000
8905823006005,"FOREVER QOSH GEL",60000,75000
6973224089226,"VGR 922",84000,130000
6976905282121,"PUCHKAVOY KIPRIK ",12000,18000
8806173473472,"SHEA BOTER",100000,125000
8809115027924,"AXIS TONER",130000,150000
8809634610966,"AXIS KREM",100000,120000
8809634610881,"AXIS VAKRUG GLAZ",110000,130000
8809634610027,"AXIS -Y UMIVALKA",110000,130000
8809530034330,"M TANALKA",70000,95000
022200963435,"LEDI SEPESTIK",9000,30000
8006540452271,"SEKRET REXSONA",36000,42000
8025272620185,"FINZ TANALKA",18000,40000
6970183710185,"EMELIE SPF",19000,28000
6957842025156,"FLORMAR TANALKA",20000,125000
6987942024483,"KIKO TANALKA",20000,65000
6975757420842,NICOR,7000,14000
4780076631488,"YAPROQ OYNA SUV",10000,14000
4780076631464,"YAPROQ OYNA SUV",10000,14000
4780076631471,"YAPROQ OYNA SUV",10000,14000
6977486610006,"SHAXUE +",36000,40000
6943769162425,"KAOYE KREM",13000,20000
6971346265979,"AL TAXARA",20000,30000
6921074902882,"DELIY DEPILYATOR SPRE",16500,25000
4780043993410,"SUNA SOVUN",6500,8000
5029053534527,KOTEKS,22000,25000
6931978116803,"BODIY SPREY",13000,18000
6970392254487,"BODIY SPREY",13000,18000
4780028201202,"LALAKU MASKA",1400,2500
4780028201226,"LALAKU MASKA",1400,2500
4780028201219,"LALAKU MASKA",1400,2500
4260704011498,"LAMM KANDIDSANER",25420,38000
4260704011696,"LAMM KANDIDSANER",25420,38000
6926168010801,"NOTE PIKSATOR",9000,18000
4780028220029,"DOCTOR-S  PROFISONALNI SHANPUN 680GR",19000,25000
4780028220104,"DIOCTOR-S PITATELNIY KREM 225ML",9000,18000
8697405344376,"ONLEM /M",155000,180000
8697405346455,"ONLEM /XL",19500,210000
6924820885521,"MAYCHER PUDRA",13000,18000
6971764157948,"ESTELIN KREM",38800,58000
6926503418200,"DR RASHEL IMTIMNIY SOVUN",20800,35000
8809339907910,"TONIK KAREYA",85000,105000
4690302663049,"FEBERLIK EL XAZAR",115000,150000
4650474009977,"LAKREM SHAFTOLI",18500,25000
6916790273521,"MASSAJNIY MASLA",35000,65000
6933495812039,"TEN SEDUKCTION",22000,35000
6933495865820,"TEN CHOCOLATE",20000,35000
5059018416087,"FULL SPEED ATR AVON",90000,110000
8697713836068,ASPEROKX,33000,40000
6291069706413,"VATIKA SHANPUN",25000,35000
5022496103091,"VATIKA SHAQNPUN ",25000,35000
5022496103466,"VATIKA SHANPUN",25000,35000
4607028980220,"VESNA DLYA RUK",9000,15000
6971857378601,"VAKRUG GLAZ",14000,25000
4897066842950,"TREE DOKTOR",23000,40000
6973696367075,"TIMSON KAPSULA XTOY",68400,78000
6973696367082,"TIMSON KAPSULA XTOY",68400,78000
6973696367006,"TISON  GEL 3L",108000,120000
4600697010137,"USHASHNI DETISKI PARASHOK",83000,95000
4752171014602,"SOLNE DETISKI KREM",15000,24000
6920354821783,"KOLGET TOTOL 12",22500,28000
8718951291010,"MAX FRESH DUBBAY",13500,18000
8718951288881,"KOLGET MAX FRESH",13500,18000
6920354824845,"MAX WITXE",13500,20000
7891024128992,"KOLGET ZUB PASTA 146G",12500,14000
7891024128954,"KOLGET 75G",7000,8000
5011025014373,SUDUOCREM,55000,70000
6983431812982,"GUL SALFETKA",2800,5000
6291069711004,"MISVAK GOLD",21000,28000
7891024149102,"KOLGET ZUB PASTA 146G",13500,15000
7891024132470,"KOLGET ZUB PASTA 146G",13500,15000
4780102283186,"ELMA GIGA 100 SHTUK",17000,20000
4780058880477,"ELMA 72",7700,9000
4780058880460,"ELMA 120",11700,13000
6971855329933,"1000 SHOTKA",5500,8000
6974596135429,"ZUB SHOTAKA",5500,8000
4780068180109,"MISWAK SHOTKA",3600,5000
4780068180130,"DEMAKS SHOTKA",2800,5000
6927728501289,"DETISKI SHOTKA",6500,10000
750343878896,"TIRNOQ XINA QIZIL",6000,20000
8681146510237,"PERLA VZROSLIK TAGLIK",34000,45000
8801038562476,"DORKO KAREA /5",4600,6000
3086125705416,"BIG METAL ",12500,17000
7702018502356,"BLU 2",5200,6000
4780061010311,"VESAL ANTISEPTIK",2000,4000
4780035159978,"DROJA GLORIA",2500,4000
3014260287047,"JELET 2 RUSSIA",3000,3500
8690885224213,"SAMURAY 3 TURKIYA",2500,3000
4780069410052,"DELFIN GEL 500G",4600,5000
6956179300066,"PERCHATKA UZUN",7500,12000
4780026395613,"KIPPERS 500 ML",17000,28000
4780026395620,"KIPPERS 500 ML",17000,28000
3600523434725,"LOREAL DEZEDRANT",50000,60000
4780026392797,"KIPPERS SHAMPUN DETSKI 250 ML",9000,15000
4780026392803,"KIPPERS SHAMPUN DETSKI 250 ML",9000,15000
4780026392810,"KIPPERS SHAMPUN DETSKI 250 ML",9000,15000
4780026392827,"KIPPERS SHAMPUN DETSKI 250 ML",9000,15000
4780155080015,"NEVON GEL",11500,15000
6260105006510,"ERON QORA GEL 2.7",69000,84000
4780130190074,"NAFIS CHISTOL1KG",4300,6000
4780028201622,"DELUKS OLVERS",10500,12000
8681146512583,"PERLA OLVERS",6500,10000
4780065930202,"AMELYA OLVERS",3800,5000
4780070630661,"LIVIAL OLVERS",9000,12000
6952372731225,"PANDA PAMAZOK",4500,8000
8004395111718,"MARVIS OQ",160000,175000
6932511213621,"DISAR MAZ ERON",15500,25000
4780058880590,"ELMA APARAT SALFETKA",3700,5000
6976913690017,"FIBRO SOCHIQ",10000,18000
4780024521571,"NISO MIKRO FEBER TIRIYAPKA",23000,28000
4780024521342,"VERITA TRYPKA DLYA POLA",12000,18000
6941866987415,"GARNET AFTO GUPKA",10500,16000
6941636060126,"METRAJ ABOY",14000,22000
6985643785320,"METRAJ ABOY GOLD 61CMX2M",14000,22000
4780060320206,"NEMO AVTO GUPKA",7500,12000
6971066540011,"PATAK QIZITUVCHI",18000,25000
6291108325766,"AQUA DI EDF POUR HOMME",105000,160000
9000100980777,"PEMO LUKS CHISTOL",10000,12000
4780024930601,"SEV KAPLYA",13100,14000
4780021400220,"AL CHISTIL",5100,6000
8001090359919,"XELDR SHANPUN",35000,40000
8700216587327,"XELIR  SHANPUN",35000,40000
5000174184174,"XELDR  SHANPUN",35000,40000
5410076659128,"XELDR SHANPUN",35000,40000
8001841406480,"XELDR SHANPUN",35000,40000
4084500607781,"XELDR SHANPUN",35000,40000
5000174028522,"XELDR SHANPUN",35000,40000
5000174194401,"XELDR SHANPUN",35000,40000
5011321536463,"XELDR SHANPUN",35000,40000
5000174211900,"PANT SHANPUN",32500,38000
5000174651249,"PANT SHANPUN",32500,38000
5011321857018,"PANT SHANPUN",32500,38000
4780023326993,"ANFIORA SHANPUN",18500,25000
4780023323060,"SPUMA ",14500,20000
8809180015772,"BB BERGAMO TANALKA",56000,62000
4600104033704,"DIONIKA DEZADRANT",19000,25000
4600104029837,"DIONIKA DEZADRANT",19000,25000
4600104032264,"DIONIKA DEZADRANT",19000,25000
